index,status,video_id,title,url,duration,output_file,transcript_chars
197,saved,EkRw6NC0Jew,"Trading veteran, John ""Rambo"" Moulton (Live interview)",https://www.youtube.com/watch?v=EkRw6NC0Jew,1:12:54,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading veteran, John -Rambo- Moulton (Live interview).md",66437
198,saved,92yuV6UQUDU,[Formula] Become a 7-Figure Day Trader · Mike Bellafiore,https://www.youtube.com/watch?v=92yuV6UQUDU,1:08:39,Source_data/transcript/chat_with_traders_notebooklm_transcripts/[Formula] Become a 7-Figure Day Trader · Mike Bellafiore.md,53781
199,saved,nXByKfpDH0I,"When there’s blood in the water, sharks will come · Mike Agne",https://www.youtube.com/watch?v=nXByKfpDH0I,1:01:07,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/When there’s blood in the water, sharks will come · Mike Agne.md",60552
200,saved,A6qGOpdqpIY,The Trading Powerhouse Directing Profits into VC · Kim Trautmann,https://www.youtube.com/watch?v=A6qGOpdqpIY,43:00,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Trading Powerhouse Directing Profits into VC · Kim Trautmann.md,34607
201,saved,2Y0kq4P7c_E,"""Trade craft"" and market making in oil derivatives · Greg Newman",https://www.youtube.com/watch?v=2Y0kq4P7c_E,1:19:26,Source_data/transcript/chat_with_traders_notebooklm_transcripts/-Trade craft- and market making in oil derivatives · Greg Newman.md,74223
202,saved,8OHO2qmsQOU,"Short hype stocks, long farmland · @OzarkTrades (Day trader)",https://www.youtube.com/watch?v=8OHO2qmsQOU,1:01:28,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Short hype stocks, long farmland · @OzarkTrades (Day trader).md",59715
203,saved,ukCJ5J9N4vw,"What this day trader learned, after returning 1400% · @TAGRtrades",https://www.youtube.com/watch?v=ukCJ5J9N4vw,1:01:53,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/What this day trader learned, after returning 1400% · @TAGRtrades.md",60208
204,saved,zTLBb9KqDaE,"Day trader talks consistency, strategy, volume • Mike Katz",https://www.youtube.com/watch?v=zTLBb9KqDaE,59:14,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Day trader talks consistency, strategy, volume • Mike Katz.md",50292
205,saved,UcNnVmUMJJk,Trader’s Guide to Building Generational Wealth · Anthony Saliba,https://www.youtube.com/watch?v=UcNnVmUMJJk,1:23:08,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trader’s Guide to Building Generational Wealth · Anthony Saliba.md,57709
206,saved,1HoQI1eqnV8,Quant Trader Enters World of Sports Betting · Andreas Koukorinis,https://www.youtube.com/watch?v=1HoQI1eqnV8,57:01,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Quant Trader Enters World of Sports Betting · Andreas Koukorinis.md,47308
207,saved,Sxh6R5oqDic,Practical ways to do better market research · Xiao Qiao,https://www.youtube.com/watch?v=Sxh6R5oqDic,1:04:40,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Practical ways to do better market research · Xiao Qiao.md,56533
208,saved,Co_GYku903k,Beginner’s guide to (part-time) system trading · Kory Hoang,https://www.youtube.com/watch?v=Co_GYku903k,1:04:03,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Beginner’s guide to (part-time) system trading · Kory Hoang.md,53422
209,saved,1nZAM0J1ebI,Perspective from a trading technologist · Rick Lane,https://www.youtube.com/watch?v=1nZAM0J1ebI,1:06:04,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Perspective from a trading technologist · Rick Lane.md,59744
210,saved,bSOJW3RELXw,"A Lesson in Risk Taking · Aaron Brown, Pt. 2",https://www.youtube.com/watch?v=bSOJW3RELXw,1:04:20,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/A Lesson in Risk Taking · Aaron Brown, Pt. 2.md",63082
211,saved,qttBNpZ47e8,"A Lesson in Risk Taking · Aaron Brown, Pt. 1",https://www.youtube.com/watch?v=qttBNpZ47e8,59:22,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/A Lesson in Risk Taking · Aaron Brown, Pt. 1.md",59552
212,saved,AbShEt72Aeo,What traders must know about supply and demand · John Grady,https://www.youtube.com/watch?v=AbShEt72Aeo,1:23:27,Source_data/transcript/chat_with_traders_notebooklm_transcripts/What traders must know about supply and demand · John Grady.md,72540
213,saved,JjXw9Mda7eY,Detective work leading to viable trading strategies · Tom Starke,https://www.youtube.com/watch?v=JjXw9Mda7eY,1:18:31,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Detective work leading to viable trading strategies · Tom Starke.md,59154
214,saved,Q_85KaC8PcY,When trading becomes a team sport... | Blackpier Capital,https://www.youtube.com/watch?v=Q_85KaC8PcY,1:23:35,Source_data/transcript/chat_with_traders_notebooklm_transcripts/When trading becomes a team sport... - Blackpier Capital.md,79815
215,saved,9F4AHrZBbr0,An arbitrage strategy used by pro stock traders · Tim Steenstrup,https://www.youtube.com/watch?v=9F4AHrZBbr0,52:48,Source_data/transcript/chat_with_traders_notebooklm_transcripts/An arbitrage strategy used by pro stock traders · Tim Steenstrup.md,50365
216,saved,6e4yM1Rb13U,Convicted of Insider Trading: Kimelman's firsthand account,https://www.youtube.com/watch?v=6e4yM1Rb13U,1:14:10,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Convicted of Insider Trading- Kimelman's firsthand account.md,67595
217,saved,ofL66mh6Tw0,Algo trader using automation to bypass human flaws · Bert Mouler,https://www.youtube.com/watch?v=ofL66mh6Tw0,1:08:42,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Algo trader using automation to bypass human flaws · Bert Mouler.md,67735
218,saved,wS2i2TY7itI,Fooled by ‘The Dream’ and Saved by Global Macro · Erik Townsend,https://www.youtube.com/watch?v=wS2i2TY7itI,1:33:20,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Fooled by ‘The Dream’ and Saved by Global Macro · Erik Townsend.md,89546
219,saved,Akhq68qnwLM,"The life and times of genius problem solver, Claude Shannon",https://www.youtube.com/watch?v=Akhq68qnwLM,1:15:30,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/The life and times of genius problem solver, Claude Shannon.md",74712
220,saved,byVOINs4buE,"Making way for the ‘whales’ of Bitcoin · Bobby Cho, DRW Trading",https://www.youtube.com/watch?v=byVOINs4buE,39:39,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Making way for the ‘whales’ of Bitcoin · Bobby Cho, DRW Trading.md",36110
221,saved,eestOVjy41w,6 Ways to Emulate Talented Traders · Aaron Fifield,https://www.youtube.com/watch?v=eestOVjy41w,40:57,Source_data/transcript/chat_with_traders_notebooklm_transcripts/6 Ways to Emulate Talented Traders · Aaron Fifield.md,33420
222,missing,tXw6T42Bv5U,In search of the next great trade... | Kevin Muir,https://www.youtube.com/watch?v=tXw6T42Bv5U,1:23:15,,
223,saved,J35Y3HncbQg,Exploiting anomalies in financial markets · Dr. William Ziemba,https://www.youtube.com/watch?v=J35Y3HncbQg,1:19:23,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Exploiting anomalies in financial markets · Dr. William Ziemba.md,58675
224,saved,b5spYla6xYg,"Take care of the short term, take care of the long term · Mike Agne",https://www.youtube.com/watch?v=b5spYla6xYg,1:17:20,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Take care of the short term, take care of the long term · Mike Agne.md",77715
225,saved,IzXl-eBfI-A,"Steven Cohen: Bending rules, making billions · Sheelah Kolhatkar",https://www.youtube.com/watch?v=IzXl-eBfI-A,42:41,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Steven Cohen- Bending rules, making billions · Sheelah Kolhatkar.md",40687
226,saved,E1q4xOmcn1E,Bitcoin - The Magic Internet Money You Can No Longer Ignore...,https://www.youtube.com/watch?v=E1q4xOmcn1E,1:17:22,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Bitcoin - The Magic Internet Money You Can No Longer Ignore.md,64318
227,saved,f_I1uDzUttw,Using sports science for trading success · James King,https://www.youtube.com/watch?v=f_I1uDzUttw,1:10:00,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Using sports science for trading success · James King.md,68086
228,saved,2mJeZSC3bvc,An unmatched work ethic · Mark Gardner (prop trader),https://www.youtube.com/watch?v=2mJeZSC3bvc,55:44,Source_data/transcript/chat_with_traders_notebooklm_transcripts/An unmatched work ethic · Mark Gardner (prop trader).md,53482
229,saved,EbWbeYu8zwg,"Trading strategies, powered by machine learning · Morgan Slade",https://www.youtube.com/watch?v=EbWbeYu8zwg,1:10:09,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading strategies, powered by machine learning · Morgan Slade.md",64253
230,saved,5JrKrZG5DqU,How to Own 100’s of Millions of $$$ of Real Estate · Ben Mallah,https://www.youtube.com/watch?v=5JrKrZG5DqU,50:40,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to Own 100’s of Millions of $$$ of Real Estate · Ben Mallah.md,50826
231,saved,5NC12DhaFV8,Lessons from a biased coin flip experiment · Victor Haghani,https://www.youtube.com/watch?v=5NC12DhaFV8,42:50,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Lessons from a biased coin flip experiment · Victor Haghani.md,39211
232,saved,6nuEHhTozsE,"The habits and risk tolerance of day trader, Andy Kershner",https://www.youtube.com/watch?v=6nuEHhTozsE,49:56,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/The habits and risk tolerance of day trader, Andy Kershner.md",43043
233,saved,NVR6gQRoVtQ,How to begin managing money · Nell Sloane,https://www.youtube.com/watch?v=NVR6gQRoVtQ,59:28,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to begin managing money · Nell Sloane.md,53142
234,saved,a8PNKo31qAg,Who trading firms are seeking out · Matthew Hoyle (headhunter),https://www.youtube.com/watch?v=a8PNKo31qAg,58:36,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Who trading firms are seeking out · Matthew Hoyle (headhunter).md,53924
235,saved,H9fUDFgdB38,"Chasing a quick buck, making a quick buck · @Madaznfootballr",https://www.youtube.com/watch?v=H9fUDFgdB38,1:12:59,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Chasing a quick buck, making a quick buck · @Madaznfootballr.md",68666
236,saved,eSq95Z0iiNk,"Grit, Hustle, Intent · Darren Reed (Prop Trader)",https://www.youtube.com/watch?v=eSq95Z0iiNk,1:47:04,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Grit, Hustle, Intent · Darren Reed (Prop Trader).md",97694
237,saved,LsAyeB1J0ec,"Hitting Singles · Doug Cifu interview (Virtu CEO, Florida Panthers co-owner)",https://www.youtube.com/watch?v=LsAyeB1J0ec,39:39,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Hitting Singles · Doug Cifu interview (Virtu CEO, Florida Panthers co-owner).md",39630
238,saved,WYoWkBm19O4,How to improve your decision making ability · Michael Mauboussin,https://www.youtube.com/watch?v=WYoWkBm19O4,57:12,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to improve your decision making ability · Michael Mauboussin.md,58652
239,saved,XtXbLWA7X68,Long-term investing for short-term traders · Meb Faber,https://www.youtube.com/watch?v=XtXbLWA7X68,1:12:33,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Long-term investing for short-term traders · Meb Faber.md,68290
240,saved,K-iSM9aii7I,"What this day trader learned, 4yrs after abandoning secure job · @TAGRtrades",https://www.youtube.com/watch?v=K-iSM9aii7I,1:00:52,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/What this day trader learned, 4yrs after abandoning secure job · @TAGRtrades.md",60022
241,saved,Svh7ss93c34,"High-speed trading, alternative data, originality · Manoj Narang",https://www.youtube.com/watch?v=Svh7ss93c34,58:48,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/High-speed trading, alternative data, originality · Manoj Narang.md",51293
242,saved,ExncOQF86Gk,"Traders’ Opportunity · Larry Alintoff, from Wall Street Warriors",https://www.youtube.com/watch?v=ExncOQF86Gk,1:12:01,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Traders’ Opportunity · Larry Alintoff, from Wall Street Warriors.md",60576
243,saved,TChdEVCii2g,"Taking losses, ultimately winning · Sean Hendelman, T3 Trading",https://www.youtube.com/watch?v=TChdEVCii2g,1:05:45,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Taking losses, ultimately winning · Sean Hendelman, T3 Trading.md",62964
244,saved,dfRPZfkrDKk,Hand Traders vs. System Traders · Adam Grimes interview,https://www.youtube.com/watch?v=dfRPZfkrDKk,1:47:15,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Hand Traders vs. System Traders · Adam Grimes interview.md,101818
245,saved,paqFlwdsVHM,How to become a BIGGER trader · Brannigan Barrett,https://www.youtube.com/watch?v=paqFlwdsVHM,1:09:34,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to become a BIGGER trader · Brannigan Barrett.md,73401
246,saved,1twHPeP1B3g,Normalizing Bitcoin and exploring cryptocurrencies · Benjamin Small,https://www.youtube.com/watch?v=1twHPeP1B3g,1:00:03,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Normalizing Bitcoin and exploring cryptocurrencies · Benjamin Small.md,55302
247,saved,MIKV210yit8,Reminiscences of a floor trader · Jorge Soltero,https://www.youtube.com/watch?v=MIKV210yit8,1:13:10,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Reminiscences of a floor trader · Jorge Soltero.md,69051
248,saved,nL4l9ObX0x0,"Objectives of trading strategies, and statistical significance · David Bush",https://www.youtube.com/watch?v=nL4l9ObX0x0,1:19:47,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Objectives of trading strategies, and statistical significance · David Bush.md",68253
249,saved,xn0-isz8vQA,"Learning to trade, and momentum setups · George, @RollyTrader",https://www.youtube.com/watch?v=xn0-isz8vQA,1:09:09,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Learning to trade, and momentum setups · George, @RollyTrader.md",60020
250,saved,xcc9nuEqz0k,Edward Thorp · Math genius who beat the dealer and the market,https://www.youtube.com/watch?v=xcc9nuEqz0k,1:05:16,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Edward Thorp · Math genius who beat the dealer and the market.md,53499
251,saved,5ydV2GBubzs,Q6: Your Quant Trading Questions Answered · Delaney Mackenzie,https://www.youtube.com/watch?v=5ydV2GBubzs,1:15:30,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Q6- Your Quant Trading Questions Answered · Delaney Mackenzie.md,78004
252,saved,Zj5sXWv9SDM,Q5: Good Uses of Machine Learning in Finance · Max Margenot,https://www.youtube.com/watch?v=Zj5sXWv9SDM,56:26,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Q5- Good Uses of Machine Learning in Finance · Max Margenot.md,54669
253,saved,gTeTSPhU7wk,Being a versatile and adaptable day trader · John Netto,https://www.youtube.com/watch?v=gTeTSPhU7wk,55:26,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Being a versatile and adaptable day trader · John Netto.md,58421
254,saved,G-SUPv-qhak,"Q4: Portfolio Optimization – Risk Preferences In, Trades Out · Scott Sanderson",https://www.youtube.com/watch?v=G-SUPv-qhak,1:11:27,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Q4- Portfolio Optimization – Risk Preferences In, Trades Out · Scott Sanderson.md",69611
255,saved,L2xuQvTDiAs,Wall St trader’s tale of spectacular excess · Turney Duff interview,https://www.youtube.com/watch?v=L2xuQvTDiAs,1:16:05,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Wall St trader’s tale of spectacular excess · Turney Duff interview.md,61431
256,saved,zn5KvrhkerM,"A 40yr trading career fueled by necessity · Anthony Saliba, Market Wizard",https://www.youtube.com/watch?v=zn5KvrhkerM,1:50:15,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/A 40yr trading career fueled by necessity · Anthony Saliba, Market Wizard.md",74841
257,saved,2EllRsANnIw,Q3: Seeking Alpha? Try MORE Alpha Factors · Jonathan Larkin,https://www.youtube.com/watch?v=2EllRsANnIw,50:41,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Q3- Seeking Alpha- Try MORE Alpha Factors · Jonathan Larkin.md,43818
258,saved,l78b7MHH5B8,Q2: Seeking Alpha? Try Alpha Factors · Jessica Stauth,https://www.youtube.com/watch?v=l78b7MHH5B8,1:07:30,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Q2- Seeking Alpha- Try Alpha Factors · Jessica Stauth.md,65632
259,saved,_o92nzR_smc,Q1: You Don't Know How Wrong You Are · Delaney Mackenzie,https://www.youtube.com/watch?v=_o92nzR_smc,1:21:02,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Q1- You Don't Know How Wrong You Are · Delaney Mackenzie.md,76112
260,saved,yEIEAEJpmSg,Former punter pioneers sports betting hedge fund · Brendan Poots,https://www.youtube.com/watch?v=yEIEAEJpmSg,58:01,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Former punter pioneers sports betting hedge fund · Brendan Poots.md,50795
261,saved,ChPNOrJFHng,"Hitting hard when opportunity arises · Day trader, Alex (@AT09_Trader)",https://www.youtube.com/watch?v=ChPNOrJFHng,58:12,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Hitting hard when opportunity arises · Day trader, Alex (@AT09_Trader).md",56259
262,saved,HrfSO_sREAI,"Turning to data for a trading edge · Dave Bergstrom, quant trader",https://www.youtube.com/watch?v=HrfSO_sREAI,55:33,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Turning to data for a trading edge · Dave Bergstrom, quant trader.md",51832
263,saved,bYLf9OFO2ok,"The $65-Billion Ponzi scheme, notorious insider trading · Eugene Soltes",https://www.youtube.com/watch?v=bYLf9OFO2ok,1:26:42,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/The $65-Billion Ponzi scheme, notorious insider trading · Eugene Soltes.md",87170
264,saved,D3PTHTGlveI,"Latching onto trends, strategic business moves | Siam Kidd",https://www.youtube.com/watch?v=D3PTHTGlveI,1:53:28,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Latching onto trends, strategic business moves - Siam Kidd.md",104911
265,saved,PfFEka73KHM,"Day trading authority, @Modern_Rock (Full interview)",https://www.youtube.com/watch?v=PfFEka73KHM,1:19:30,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Day trading authority, @Modern_Rock (Full interview).md",78238
266,saved,bsnPKqWcx4M,"What happens on a merchant trading desk—energy veteran, Brynne Kelly",https://www.youtube.com/watch?v=bsnPKqWcx4M,1:17:12,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/What happens on a merchant trading desk—energy veteran, Brynne Kelly.md",56933
267,saved,kpMe8_oJ9DY,Successful day trading can fly in the face of conventional wisdom | Peter To,https://www.youtube.com/watch?v=kpMe8_oJ9DY,1:20:05,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Successful day trading can fly in the face of conventional wisdom - Peter To.md,72215
268,saved,HSuE19H1-K0,How to think about trading strategies like a quant – Derek Wong,https://www.youtube.com/watch?v=HSuE19H1-K0,1:11:46,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to think about trading strategies like a quant – Derek Wong.md,62969
269,saved,KD-HTLzHoWg,"An 8 year overnight success story - profitable day trader, Nico",https://www.youtube.com/watch?v=KD-HTLzHoWg,1:11:08,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/An 8 year overnight success story - profitable day trader, Nico.md",61451
270,saved,GwdaERqpbYw,"How to be a relentlessly process driven trader – Adrian, @AdeyF69",https://www.youtube.com/watch?v=GwdaERqpbYw,1:10:29,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to be a relentlessly process driven trader – Adrian, @AdeyF69.md",59263
271,saved,G5UMKkOg1xg,"Shady tales from a real-life Boiler Room—day trader, Kenny Glick",https://www.youtube.com/watch?v=G5UMKkOg1xg,1:20:29,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Shady tales from a real-life Boiler Room—day trader, Kenny Glick.md",75270
272,saved,UFoQcHW_ll0,"What an order flow trader adapted from one of the “big boys” – Ben, @BLB_Capital",https://www.youtube.com/watch?v=UFoQcHW_ll0,55:15,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/What an order flow trader adapted from one of the “big boys” – Ben, @BLB_Capital.md",48154
273,saved,xc57K_-dLPA,"Swinging at fat pitches—global macro trader, Dario Mofardin",https://www.youtube.com/watch?v=xc57K_-dLPA,1:03:10,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Swinging at fat pitches—global macro trader, Dario Mofardin.md",51850
274,saved,yrBQiBtxA-E,"Trading fundamentals, and why conviction matters | Craig Scott",https://www.youtube.com/watch?v=yrBQiBtxA-E,1:07:15,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading fundamentals, and why conviction matters - Craig Scott.md",60687
275,saved,cqEncH4_5ls,"This quants’ approach to algorithmic trading—Michael Halls-Moore, QuantStart",https://www.youtube.com/watch?v=cqEncH4_5ls,1:18:00,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/This quants’ approach to algorithmic trading—Michael Halls-Moore, QuantStart.md",74433
276,saved,IZvgHwMgAcU,"Ramen noodles to a lucrative Forex trading career – Blake Morrow, @PipCzar",https://www.youtube.com/watch?v=IZvgHwMgAcU,1:20:42,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Ramen noodles to a lucrative Forex trading career – Blake Morrow, @PipCzar.md",75495
277,saved,1ah7XokvcwA,"Interview with former high frequency trader, Dave Lauer",https://www.youtube.com/watch?v=1ah7XokvcwA,1:03:20,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Interview with former high frequency trader, Dave Lauer.md",58007
278,missing,VOrTAaAhXXA,Options trading strategies & market experiences · Tom Sosnoff of tastytrade,https://www.youtube.com/watch?v=VOrTAaAhXXA,1:00:59,,
279,saved,1jlDWSM97ao,"Mental game lessons, from world champion poker coach—Jared Tendler",https://www.youtube.com/watch?v=1jlDWSM97ao,1:27:50,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Mental game lessons, from world champion poker coach—Jared Tendler.md",91095
280,saved,bt2N7rUFzTM,Know your trading edge—survive the game · Blair Hull interview,https://www.youtube.com/watch?v=bt2N7rUFzTM,49:26,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Know your trading edge—survive the game · Blair Hull interview.md,41743
281,saved,7COR3eRB8lE,Quantitative Finance & Python Programming | Yves Hilpisch,https://www.youtube.com/watch?v=7COR3eRB8lE,1:02:12,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Quantitative Finance & Python Programming - Yves Hilpisch.md,58714
282,saved,WP8g9rZ2Zrg,"Finding a mentor, starting a fund, deliberate practice | Ryan Moffett",https://www.youtube.com/watch?v=WP8g9rZ2Zrg,1:05:56,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Finding a mentor, starting a fund, deliberate practice - Ryan Moffett.md",64832
283,saved,woT6d7xUtOs,How to become the trader you wish you were | Futures Trader 71,https://www.youtube.com/watch?v=woT6d7xUtOs,1:29:41,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to become the trader you wish you were - Futures Trader 71.md,72291
284,saved,QczwNaegeXA,"Swing trading, breakouts, and dynamics of price movement – Alan Farley interview",https://www.youtube.com/watch?v=QczwNaegeXA,1:09:57,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Swing trading, breakouts, and dynamics of price movement – Alan Farley interview.md",74168
285,missing,lKbWxrRHMos,One day traders' volatile path from zero to hero • Anthony Crudele interview,https://www.youtube.com/watch?v=lKbWxrRHMos,1:07:01,,
286,missing,9NJ9I6X7A1g,The biggest financial experiment the world has ever seen • Raoul Pal Interview,https://www.youtube.com/watch?v=9NJ9I6X7A1g,1:09:20,,
287,saved,EpELrRzjqyQ,Wisdom from Elite Traders | Jack Schwager Interview,https://www.youtube.com/watch?v=EpELrRzjqyQ,1:33:58,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Wisdom from Elite Traders - Jack Schwager Interview.md,83833
288,missing,WpZhIpVStgI,How to be a profitable short-term trader in a high frequency world,https://www.youtube.com/watch?v=WpZhIpVStgI,1:09:53,,
289,saved,3AQ8_ELXDOc,"Insight from a former-risk manager of 120+ prop traders, and spread trading",https://www.youtube.com/watch?v=3AQ8_ELXDOc,45:04,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Insight from a former-risk manager of 120+ prop traders, and spread trading.md",41854
290,saved,WIrKJm8I254,Making simplicity a priority · John Walsh (trading comp winner),https://www.youtube.com/watch?v=WIrKJm8I254,44:27,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Making simplicity a priority · John Walsh (trading comp winner).md,44739
291,saved,weuB2-wPvC0,"What to emulate from pro traders | Charlie Bathgate, Sang Lucci",https://www.youtube.com/watch?v=weuB2-wPvC0,1:03:58,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/What to emulate from pro traders - Charlie Bathgate, Sang Lucci.md",64759
292,saved,Rdpm7PZOtwE,"Why risk management is king · Rob, Discovery Trading Group",https://www.youtube.com/watch?v=Rdpm7PZOtwE,1:11:55,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Why risk management is king · Rob, Discovery Trading Group.md",62862
293,missing,dbw4wFtC9II,"The mechanics of a dark pool · Dan Aisen, IEX Trading",https://www.youtube.com/watch?v=dbw4wFtC9II,1:03:48,,
294,saved,UjI7lfTbvrw,"Rigged markets, stealing, and corrupt regulators | Eric Hunsader Intertview",https://www.youtube.com/watch?v=UjI7lfTbvrw,1:01:58,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Rigged markets, stealing, and corrupt regulators - Eric Hunsader Intertview.md",50459
295,missing,kCB9TDEIKEs,"Day Trading: Specializing, automating, using stats | Jeff Davis",https://www.youtube.com/watch?v=kCB9TDEIKEs,1:16:32,,
296,saved,nxWD5bnootg,European Hedge Fund Manager of the Decade | Mikael Syding,https://www.youtube.com/watch?v=nxWD5bnootg,1:05:47,Source_data/transcript/chat_with_traders_notebooklm_transcripts/European Hedge Fund Manager of the Decade - Mikael Syding.md,50369
297,missing,fjviaIIaOqQ,The Legend of the Turtle Traders | Jerry Parker interview,https://www.youtube.com/watch?v=fjviaIIaOqQ,1:00:58,,
298,saved,cewuawJHvCU,"Aggressive trading and a $1,400,000 profit – John Carter",https://www.youtube.com/watch?v=cewuawJHvCU,1:06:35,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Aggressive trading and a $1,400,000 profit – John Carter.md",65514
299,saved,E6p-2BMtZVg,"Establishing your trading process, and getting screen time | Dan Shapiro",https://www.youtube.com/watch?v=E6p-2BMtZVg,1:06:26,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Establishing your trading process, and getting screen time - Dan Shapiro.md",68143
300,saved,rD5nQzbm0iI,How to master trading psychology | Brett Steenbarger,https://www.youtube.com/watch?v=rD5nQzbm0iI,59:21,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to master trading psychology - Brett Steenbarger.md,43723
301,saved,76ppCyIklvk,"How to develop robust trading systems | Nick Radge, The Chartist",https://www.youtube.com/watch?v=76ppCyIklvk,1:01:30,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to develop robust trading systems - Nick Radge, The Chartist.md",54277
302,saved,J-9HtEg4lcY,"Mental capital, professionally trading futures | Nicola Duke",https://www.youtube.com/watch?v=J-9HtEg4lcY,44:01,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Mental capital, professionally trading futures - Nicola Duke.md",37874
303,saved,UY-pWBWBQJs,The life of a hardcore crude oil trader | Tracy aka @ChiGrl,https://www.youtube.com/watch?v=UY-pWBWBQJs,41:03,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The life of a hardcore crude oil trader - Tracy aka @ChiGrl.md,36812
